63.0263774,10.2570108
63.025949,10.2556354
63.0257107,10.2550092
63.0256454,10.2548502
63.0244974,10.2525197
63.0199419,10.2471166
63.017596,10.246015
63.0147873,10.246411
63.0060524,10.2395664
63.0010165,10.2380619
63.0007873,10.2381173
63.0002679,10.2382652
62.9972571,10.2394451
62.9935992,10.2455207
62.9870133,10.244484
62.986004,10.2439936
62.9851315,10.2430028
62.9838395,10.2396601
62.9832164,10.2378739
62.9824518,10.2363391
62.9821348,10.2359152
62.9817834,10.2355161
62.9808166,10.2346632
62.9796737,10.2335273
62.9794354,10.2332261
62.9786026,10.232063
62.9773339,10.2299023
62.953096,10.1950845
62.9502413,10.1933988
62.9499772,10.1932418
62.9488624,10.1925901
62.948339,10.1922306
62.9478822,10.1919486
62.9457279,10.1907322
62.9441055,10.1905382
62.9425966,10.1910055
62.9417136,10.1913546
62.9323163,10.1848121
62.9316823,10.1838175
62.9306214,10.1819658
62.9305315,10.1817884
62.9300407,10.1808487
62.9271825,10.1590427
62.9265668,10.1566415
62.926332,10.1557519
62.9262236,10.1553534
62.9248655,10.1514345
62.9243457,10.1502702
62.9237572,10.1493287
62.9235926,10.1490821
62.9231639,10.148516
62.9219911,10.1471927
62.9198617,10.1446466
62.9174272,10.1417626
62.9168844,10.141275
62.9155721,10.1402694
62.9115663,10.1359697
62.9100981,10.1318085
62.9093303,10.1292129
62.9085644,10.1273818
62.905436,10.1207044
62.9047846,10.1188355
62.9038892,10.1168723
62.9033353,10.1158657
62.9032422,10.1156965
62.9026144,10.1145906
62.9011297,10.1129097
62.8948065,10.1050638
62.8942616,10.1042426
62.8909839,10.1018704
62.886828,10.1016212
62.8823861,10.0941638
62.8817104,10.0929594
62.8792873,10.0907734
62.8784377,10.0900113
62.8755284,10.0864488
62.8751807,10.0859889
62.8678892,10.0793767
62.8678115,10.0792132
62.8672919,10.0781552
62.8662289,10.0738096
62.8661787,10.0733345
62.8659931,10.0711699
62.8660203,10.0705879
62.8664916,10.0688773
62.8665693,10.0686711
62.8670882,10.0666526
62.8686637,10.054641
62.8690884,10.0526632
62.8691466,10.0523953
62.8697747,10.0494805
62.8701453,10.0449411
62.8702164,10.0409928
62.8702186,10.0408526
62.8694022,10.0319946
62.8687466,10.0299614
62.8682725,10.0285208
62.8674394,10.0264749
62.861659,10.0215652
62.8588027,10.0210655
62.8526005,10.0204021
62.8524459,10.0203045
62.8521678,10.0201296
62.8494303,10.0192518
62.8493191,10.0192075
62.8466864,10.0175666
62.8420042,10.0155942
62.8395106,10.0153855
62.8373872,10.0147743
62.8332959,10.0124075
62.8328685,10.0120761
62.8323715,10.0117674
62.8322699,10.0117125
62.8318407,10.0114795
62.8315161,10.0113097
62.8304708,10.0107395
62.8292507,10.0100794
62.8291401,10.0100215
62.8287402,10.0098217
62.8280955,10.009336
62.827986,10.0092509
62.827103,10.0084017
62.8270121,10.0083611
62.8245115,10.0095588
62.8240636,10.0104034
62.8239741,10.0105836
62.8234394,10.0116471
62.8233624,10.0117944
62.8232625,10.0119891
62.8229262,10.0126401
62.8208379,10.0155898
62.8196504,10.0170793
62.8176869,10.0197203
62.8171301,10.0206713
62.8160862,10.0230429
62.8158834,10.0271869
62.8158533,10.0290891
62.8160645,10.0320599
62.8160458,10.0332766
62.8155772,10.034781
62.8145794,10.0354187
62.8139674,10.0352494
62.8127805,10.0320196
62.8103617,10.0313964
62.8089542,10.0318702
62.808388,10.032238
62.8065826,10.0335827
62.8056251,10.0342289
62.8049173,10.0341394
62.8045881,10.0338787
62.8037544,10.0327979
62.802705,10.031302
62.8025236,10.031045
62.8021125,10.0304888
62.8008535,10.0276564
62.8001759,10.0255122
62.8000526,10.0252471
62.7982075,10.0232176
62.7936941,10.0119763
62.7932877,10.0095966
62.7932615,10.0093889
62.7910679,10.0040862
62.7900125,10.0034378
62.7875475,10.001513
62.7872717,10.0009804
62.7848285,9.9959844
62.7747045,9.9882536
62.7660642,9.9899168
62.7628184,9.993167
62.7564496,9.9937931
62.7563831,9.9937392
62.7550914,9.9913089
62.753742,9.9885827
62.7528426,9.9863469
62.752662,9.9859688
62.7523023,9.9852254
62.751417,9.9840169
62.7513298,9.9841071
62.7511867,9.9845038
62.7510805,9.9846677
62.7505888,9.9845054
62.7481191,9.983323
62.7479868,9.9832776
62.7467255,9.9828999
62.7424206,9.9831768
62.7418346,9.9843431
62.7413153,9.9861975
62.7376236,9.9905955
62.7370861,9.9913392
62.7364187,9.9926293
62.7348206,9.9957339
62.7344994,9.9960547
62.7325038,9.9980212
62.730947,10.0002254
62.7296961,10.0027749
62.7295834,10.0029498
62.7272364,10.0081329
62.7249488,10.0133443
62.7238905,10.0162063
62.7235492,10.0175721
62.7225116,10.0210806
62.721771,10.0233625
62.7214185,10.0241924
62.7199685,10.0269168
62.7195815,10.0279923
62.7195727,10.0280225
62.7189276,10.0305883
62.7182455,10.0321972
62.7169188,10.0360199
62.7168143,10.0367668
62.7165235,10.0383448
62.7158595,10.0398312
62.715618,10.0404651
62.7148559,10.0438317
62.7147211,10.0447514
62.7142682,10.0459143
62.7140601,10.0465727
62.7115796,10.0562102
62.7108648,10.0592879
62.7106751,10.0635768
62.710517,10.0673971
62.710486,10.067594
62.7080748,10.0855741
62.7077774,10.0874832
62.7072765,10.091516
62.7069219,10.0930858
62.7020022,10.1296933
62.7019771,10.1299566
62.7017327,10.1313028
62.7014979,10.1319643
62.7013957,10.1321803
62.6999856,10.1334915
62.6994704,10.1342917
62.6991094,10.1350003
62.6976678,10.1368332
62.6965441,10.1370921
62.6962424,10.13706
62.6935391,10.1390786
62.6925569,10.1396994
62.6897015,10.1408588
62.6798496,10.144984
62.6767766,10.1463275
62.6762036,10.1463049
62.676043,10.146303
62.6755902,10.1463492
62.6747642,10.1467661
62.6745801,10.1469223
62.6739819,10.1476054
62.672136,10.149968
62.669555,10.152063
62.66905,10.152699
62.658407,10.171881
62.652695,10.184956
62.651446,10.187014
62.646395,10.193284
62.643795,10.19785
62.642448,10.200858
62.641226,10.204896
62.640912,10.206451
62.640394,10.209308
62.639608,10.21374
62.63956,10.213922
62.638704,10.218615
62.638564,10.219289
62.637576,10.222801
62.6372473,10.2237708
62.636708,10.225238
62.636492,10.225788
62.6347683,10.2291922
62.6269318,10.242224
62.626326,10.242954
62.623868,10.246448
62.622194,10.248837
62.6188786,10.2531332
62.6173151,10.2544282
62.6166689,10.25481
62.6163535,10.2549827
62.6153894,10.2555171
62.612464,10.257274
62.6119368,10.2576424
62.608706,10.260083
62.60507,10.263014
62.60128,10.265957
62.601057,10.266148
62.60036,10.266598
62.596191,10.26952
62.592915,10.274328
62.590434,10.278357
62.589889,10.279193
62.587889,10.282174
62.585778,10.284483
62.584575,10.285295
62.58285,10.286512
62.582302,10.287081
62.580036,10.290716
62.579926,10.290931
62.576562,10.299149
62.576001,10.300547
62.574941,10.303067
62.5745001,10.3039688
62.5743631,10.3041949
62.574284,10.304327
62.573807,10.304888
62.570525,10.308132
62.569969,10.30914
62.569492,10.310233
62.5665819,10.3187095
62.566071,10.320837
62.565743,10.322106
62.5645676,10.3264436
62.5639969,10.3291084
62.563434,10.330831
62.5633326,10.3311231
62.5630938,10.3318029
62.562793,10.332651
62.5626294,10.3331065
62.5623737,10.3338252
62.561769,10.33554
62.561167,10.337195
62.5605194,10.3389934
62.559427,10.340923
62.5589673,10.3413735
62.5577,10.342016
62.557293,10.342251
62.55544,10.344155
62.5538797,10.3459294
62.5536565,10.3460986
62.551967,10.346383
62.551857,10.346383
62.5510824,10.3465505
62.5508269,10.3466716
62.5484108,10.3482712
62.54368,10.354037
62.5428994,10.3544028
62.54225,10.35466
62.5382752,10.3545915
62.5340735,10.3587552
62.53188,10.360398
62.5314308,10.3606861
62.5281835,10.3660636
62.522671,10.373913
62.516887,10.378794
62.506351,10.375255
62.50291,10.3741876
62.4968524,10.382927
62.496278,10.383698
62.49556,10.384476
62.493826,10.385757
62.493177,10.386073
62.4840295,10.3896034
62.482774,10.38959
62.482334,10.389565
62.48012,10.389887
62.4791638,10.3904812
62.4787433,10.3907614
62.476576,10.392143
62.4751279,10.392656
62.4730835,10.3933775
62.467122,10.397174
62.458973,10.398289
62.457554,10.3978599
62.456007,10.397426
62.453947,10.39737
62.4520315,10.3979109
62.4494274,10.3986588
62.448287,10.398832
62.447271,10.3989735
62.446437,10.399111
62.44567,10.399348
62.442858,10.400484
62.440751,10.4010954
62.4403108,10.4010954
62.440059,10.401073
62.437655,10.400928
62.430023,10.402707
62.4281712,10.403644
62.4222,10.405619
62.4151688,10.4126069
62.4142763,10.4134726
62.4141154,10.413594
62.413993,10.413682
62.4124005,10.4140656
62.4039197,10.4219972
62.4023127,10.4226752
62.3983364,10.4300911
62.3982062,10.4309203
62.3973536,10.4337879
62.3948198,10.439975
62.3942481,10.4435734
62.3935661,10.4520198
62.3925969,10.4569998
62.3916492,10.4600233
62.3904925,10.462678
62.3840616,10.4821789
62.3835272,10.4861639
62.381121,10.495083
62.3774595,10.5089027
62.3751178,10.5193114
62.374661,10.5212531
62.3741145,10.5233922
62.372129,10.530685
62.3703821,10.5357067
62.3695317,10.5378938
62.3686748,10.5399764
62.367734,10.542653
62.3669479,10.5454825
62.3655605,10.5583514
62.365817,10.565898
62.3657529,10.5667743
62.3660126,10.572917
62.3669124,10.5757962
62.367362,10.576816
62.3685484,10.580879
62.368783,10.582827
62.368539,10.588912
62.3683678,10.5898053
62.3678116,10.5924588
62.3677621,10.5927046
62.3675296,10.5938145
62.3672736,10.5949936
62.3665029,10.5975796
62.3651404,10.5998846
62.3626267,10.6031077
62.3625425,10.6033315
62.363394,10.629665
62.3634198,10.630218
62.363547,10.632422
62.3642425,10.6501041
62.3623865,10.6529107
62.3621426,10.6533021
62.3618656,10.6537691
62.3617761,10.6539171
62.3617066,10.6540538
62.3596157,10.6581124
62.3589613,10.6612261
62.3562411,10.6668304
62.353415,10.67044
62.34723,10.6774698
62.3448988,10.678494
62.3430133,10.6809331
62.3422007,10.6822984
62.338755,10.686983
62.3381633,10.689209
62.3364536,10.6965127
62.3337673,10.7030632
62.3334621,10.7038657
62.3312442,10.707127
62.3242024,10.718366
62.324034,10.7191073
62.323159,10.721726
62.3205437,10.7263404
62.319402,10.7281916
62.3146629,10.7313371
62.3142939,10.7317156
62.3131947,10.7328658
62.3122665,10.7337412
62.310849,10.7341812
62.310718,10.734177
62.308955,10.734452
62.3078463,10.7350851
62.3048867,10.7359645
62.3038349,10.7360111
62.298182,10.736158
62.2961217,10.7362859
62.2935954,10.7365369
62.293372,10.7367279
62.2930996,10.737006
62.2903969,10.7383056
62.2895101,10.7383592
62.2889106,10.738279
62.2888065,10.7382561
62.2887978,10.7383979
62.2887892,10.738785
62.2888082,10.7390367
62.288799,10.7392912
62.2887822,10.7405756
62.2888364,10.7415606
62.288902,10.743207
62.2883441,10.7452971
62.2879882,10.7458041
62.2858034,10.7485924
62.2842559,10.7522412
62.2840842,10.754085
62.2839923,10.7552893
62.2839158,10.756305
62.2838823,10.7568272
62.2833111,10.7651288
62.2831749,10.7671155
62.2831322,10.7675128
62.2828524,10.7682604
62.2827409,10.7685887
62.2825816,10.7691239
62.2824259,10.7693346
62.2813658,10.7707118
62.2811252,10.7710195
62.2799675,10.7725266
62.279441,10.7732078
62.2794008,10.773256
62.2790671,10.7736851
62.2784825,10.7744002
62.2781822,10.7746239
62.2781131,10.7745828
62.2780235,10.7746944
62.27801,10.7747586
62.2778005,10.7750449
62.277451,10.7753085
62.2768771,10.7757756
62.2764908,10.7761007
62.2763184,10.7762345
62.2761327,10.7763887
62.2753665,10.7769926
62.275105,10.7771945
62.2745937,10.7768987
62.2744611,10.7766039
62.2741818,10.7758257
62.2739475,10.7751844
62.2738607,10.7749245
62.2737755,10.7746411
62.2737028,10.7744175
62.2734891,10.7738639
62.2729658,10.7726505
62.2725481,10.7715566
62.2723175,10.7709918
62.2719356,10.7701614
62.2717419,10.7704019
62.271146,10.77101
62.2708142,10.7714086
62.2707662,10.7714363
62.2705332,10.7712768
62.2701783,10.7708365
62.2698422,10.7704268
62.2684752,10.7688779
62.2681027,10.768633
62.2630182,10.7671058
62.2623008,10.7659508
62.2619915,10.7653758
62.2596823,10.7618591
62.2498272,10.7514663
62.2495942,10.751326
62.2492245,10.7510527
62.2487829,10.7505997
62.2468663,10.7459674
62.2467419,10.7455156
62.2465035,10.7443083
62.2461513,10.7355916
62.2453373,10.7329028
62.2435944,10.7322075
62.24137,10.7336433
62.2392734,10.7305546
62.2387251,10.7293802
62.236471,10.7278
62.2348945,10.7263945
62.2272432,10.7277042
62.2242995,10.7350468
62.2233594,10.7373195
62.2227064,10.7389657
62.2223036,10.7403676
62.2222529,10.7406027
62.222164,10.741049
62.222073,10.741576
62.221555,10.744138
62.2199118,10.7470232
62.2165675,10.7550464
62.2154625,10.7572488
62.2142926,10.7589475
62.2120942,10.7603891
62.2119808,10.7603754
62.2113147,10.7603164
62.2079635,10.7643975
62.2051497,10.7650987
62.204521,10.764257
62.2042215,10.7638468
62.200481,10.762141
62.197667,10.762639
62.195493,10.763996
62.1920345,10.7663566
62.1913593,10.766973
62.178867,10.769436
62.1730898,10.7673087
62.170906,10.7681019
62.170388,10.768257
62.1697582,10.7685793
62.168781,10.769456
62.1681065,10.7700661
62.1664494,10.7723629
62.1658735,10.7732539
62.1636901,10.7758449
62.1620426,10.7768742
62.1619653,10.7769198
62.1618757,10.7769741
62.1585756,10.7792591
62.1569329,10.7806239
62.154529,10.782617
62.1524473,10.7833013
62.1490831,10.7843403
62.1487027,10.784486
62.1435367,10.7864352
62.1422711,10.7881092
62.1416873,10.788896
62.1406554,10.7903256
62.1405179,10.790508
62.138967,10.792636
62.1379935,10.7939134
62.1377123,10.7942356
62.1375694,10.7943974
62.1375241,10.794447
62.1373111,10.7946751
62.1362765,10.7956005
62.1354707,10.7962473
62.134449,10.797042
62.1337035,10.7973077
62.133431,10.797305
62.1328605,10.7973
62.1311924,10.797282
62.1292134,10.7972656
62.128091,10.7975469
62.127954,10.7975878
62.1262156,10.7981346
62.124604,10.7986374
62.1238652,10.7988598
62.1235611,10.7989531
62.1205118,10.8000559
62.1194238,10.8006644
62.1190173,10.80087
62.1178204,10.8013758
62.117802,10.8013826
62.1177356,10.8014072
62.1175832,10.8014589
62.1175424,10.8014729
62.1174754,10.8014958
62.1168083,10.8017261
62.1166558,10.8017819
62.1165817,10.801809
62.1163695,10.8018866
62.1129086,10.8041127
62.112194,10.8057839
62.1103299,10.8081489
62.1095561,10.8090174
62.1088579,10.809789
62.1087085,10.8099542
62.1079936,10.8107442
62.1071229,10.8116938
62.1058028,10.8131435
62.1052144,10.8137538
62.1039664,10.8146915
62.1038179,10.8147942
62.1031173,10.81527
62.1018304,10.8161471
62.1007633,10.816937
62.0986349,10.8188116
62.0975279,10.8201077
62.0969537,10.8207712
62.0958033,10.8217028
62.0940614,10.8224489
62.0933585,10.8231077
62.08995,10.8278538
62.0860287,10.8307048
62.0797003,10.8400081
62.0782422,10.8439539
62.0745483,10.8513857
62.0666557,10.8560526
62.0495806,10.8718061
62.029358,10.915114
62.0281592,10.918723
62.0280725,10.919
62.0279557,10.9193281
62.0275838,10.9200964
62.0258186,10.922513
62.0244313,10.9239762
62.0226508,10.9259329
62.0176489,10.9306925
62.0174069,10.9309145
62.0170985,10.9311929
62.0152486,10.932893
62.0132165,10.9345838
61.9914008,10.9620006
61.9862125,10.9669627
61.9833867,10.9685137
61.9716625,10.9732591
61.9715144,10.9732725
61.9714457,10.9732966
61.9665234,10.9783754
61.9625983,10.9813174
61.9625835,10.9813357
61.9567854,10.9885828
61.9539185,10.9966655
61.9531838,10.9984892
61.9531553,10.9985638
61.9521051,11.0010718
61.9457127,11.0084993
61.9443096,11.0102535
61.9423633,11.0155114
61.9406997,11.0231375
61.940568,11.0242428
61.939872,11.027486
61.9380268,11.0340062
61.9338325,11.0508921
61.9336949,11.0524102
61.9329927,11.0552068
61.9325958,11.0555042
61.9324266,11.0555565
61.9317229,11.0557536
61.9308912,11.0559903
61.9304559,11.0561188
61.929266,11.0564586
61.9280928,11.0567969
61.9279279,11.0568423
61.927656,11.0569173
61.9265366,11.0571957
61.9261282,11.0572774
61.9260621,11.0572935
61.9234887,11.0577629
61.9233665,11.0577634
61.9221957,11.0577905
61.9216952,11.057815
61.9207272,11.0578571
61.9191049,11.0575084
61.9187086,11.0574184
61.9182984,11.057376
61.9169854,11.0572269
61.9129043,11.0581879
61.911732,11.058976
61.9101431,11.0592954
61.9085126,11.060986
61.9084911,11.0610192
61.9077673,11.0618253
61.9067294,11.0628719
61.9059173,11.0636809
61.9037072,11.0665663
61.9033108,11.0671697
61.9031051,11.0674833
61.9024713,11.0682755
61.9009994,11.0718338
61.9005475,11.0732581
61.8996557,11.0744556
61.8994168,11.074737
61.8990442,11.0751297
61.897679,11.075664
61.8968907,11.0755146
61.8964944,11.0754225
61.895822,11.075263
61.8947203,11.0752424
61.8940958,11.0756882
61.8940501,11.0757265
61.8936118,11.0760513
61.8934282,11.0761932
61.8926629,11.0767716
61.8920663,11.0772668
61.8917879,11.0774625
61.891284,11.0777271
61.8912462,11.0777437
61.8909598,11.0778669
61.8892692,11.0780577
61.8886562,11.0779019
61.8865811,11.0777869
61.8859859,11.0776537
61.8859548,11.0776348
61.8852794,11.0773385
61.8849068,11.0775101
61.8842129,11.0794635
61.8838706,11.0800387
61.8832636,11.0801545
61.8808121,11.0827249
61.8805773,11.0830531
61.879726,11.0838808
61.8793703,11.0841924
61.8781805,11.0851923
61.8768101,11.0868774
61.8756779,11.0892093
61.8755168,11.0894702
61.8747705,11.0903804
61.8732833,11.0914891
61.8732514,11.0915129
61.8730652,11.0916556
61.8715398,11.0940633
61.8697808,11.0951099
61.86888,11.095832
61.8682121,11.0963645
61.8668031,11.0974612
61.8639138,11.0991061
61.8621842,11.1007521
61.8605729,11.1018008
61.8596925,11.102523
61.8580113,11.1035551
61.8574658,11.1035578
61.8569249,11.1036608
61.8562777,11.1039547
61.8561782,11.1040034
61.8542484,11.104763
61.8512559,11.1064151
61.8485267,11.1077984
61.8484822,11.1078202
61.8482333,11.1079422
61.844741,11.1098979
61.8418073,11.1124991
61.8375918,11.1149385
61.8290624,11.1186981
61.8284507,11.1190746
61.8270028,11.1194611
61.8212617,11.1213558
61.8199264,11.1215283
61.8151624,11.1227721
61.8094132,11.1264715
61.8072043,11.1278897
61.8063273,11.1284933
61.8059433,11.1288106
61.8045924,11.1301205
61.8008705,11.1317727
61.8003757,11.1318293
61.7990595,11.1319678
61.7989795,11.1319766
61.7989356,11.1319802
61.7988003,11.1319934
61.7983002,11.1320469
61.7982026,11.1320611
61.7952376,11.1323868
61.7943266,11.1327199
61.7939451,11.1329578
61.7933559,11.1334857
61.792958,11.1339393
61.7924657,11.1344833
61.7919078,11.1348404
61.7914844,11.1350241
61.7896743,11.1358695
61.788875,11.1360255
61.7887228,11.1360487
61.7873682,11.1373379
61.7870743,11.1377836
61.7870547,11.1378069
61.7862974,11.1381745
61.7859545,11.1382253
61.7833487,11.1396238
61.7813199,11.1414628
61.7811775,11.1415652
61.7809988,11.1416869
61.7793329,11.142835
61.7779398,11.1441928
61.777278,11.1448943
61.7768628,11.1453197
61.7767849,11.1454025
61.7766739,11.1455151
61.7748661,11.1472858
61.7747375,11.14744
61.7743913,11.1479025
61.773591,11.1486366
61.7726866,11.1489024
61.772641,11.1489248
61.772577,11.148963
61.7716429,11.1498068
61.7712012,11.1502611
61.7705515,11.1512206
61.7689973,11.1536921
61.7681835,11.1547001
61.7666087,11.1577341
61.7663797,11.1580839
61.766114,11.1584815
61.7658516,11.1587969
61.7657934,11.1588594
61.7654346,11.1591775
61.7617924,11.1680198
61.7610804,11.1693968
61.760698,11.1701111
61.7606154,11.1702699
61.7605772,11.1703387
61.7600327,11.1713601
61.7599138,11.1715879
61.7598916,11.1716313
61.7596632,11.1720536
61.7586257,11.1740002
61.7585472,11.1741508
61.7577553,11.1755581
61.7566579,11.1766656
61.7565461,11.1767723
61.7560339,11.1772924
61.7555556,11.1777642
61.7555563,11.1777685
61.7554417,11.1778946
61.754935,11.1783643
61.7544591,11.1787871
61.7539081,11.1792816
61.7526881,11.1804022
61.7525142,11.1806372
61.7510408,11.1830575
61.7494966,11.1863006
61.7491509,11.1870208
61.7490478,11.1872353
61.7480606,11.1886375
61.745132,11.1930207
61.7443373,11.1935711
61.744237,11.1936771
61.7431793,11.1949958
61.7421762,11.1961977
61.7416532,11.1967377
61.7413527,11.1970609
61.7395908,11.1979228
61.7347937,11.2001579
61.7340323,11.2004067
61.7328029,11.2010722
61.732405,11.2012238
61.7318422,11.2013663
61.7285978,11.201637
61.7255804,11.2015099
61.7243158,11.20111
61.7232573,11.2005776
61.7220487,11.1996049
61.7218827,11.1994553
61.7214395,11.1990417
61.7206251,11.1982588
61.720583,11.1982176
61.7197746,11.1974818
61.7196817,11.1974059
61.7177663,11.1963234
61.7146211,11.1961091
61.710937,11.1962869
61.7056934,11.1978378
